user_id,blanks,comments,language,cloc,avg_memory,wall_clock,system_time,compiler_version,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
ypaik,11,4,Java,27,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21520,0.03
ysrhung,24,25,C#,76,0,0.00,0.00,-,0,0,0,0,2,0,0,-,12004,0.00
ytlau9,2,0,C++,27,0,0.00,0.00,-,0,0,0,0,0,0,0,9568,2576,0.00
ytoku,4,0,Python,12,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6612,0.00
ytytyt,5,0,C++,35,0,0.00,0.00,-,0,0,0,0,0,0,0,8592,2516,0.00
yu3mars,2,0,C#,42,0,0.00,0.00,-,0,0,0,0,2,0,0,-,12004,0.00
yurp,24,0,C++,69,0,0.00,0.00,-,0,0,0,0,0,0,0,9864,2488,0.00
yushu,4,0,C++,38,0,0.00,0.00,-,0,0,0,0,0,0,0,10072,2584,0.00
yuzhangqu,5,0,C++,18,0,0.00,0.00,-,0,0,0,0,136,0,0,10960,2336,0.00
yzhuan,5,2,C++,46,0,0.00,0.00,-,0,0,0,0,0,0,0,8912,2640,0.00
z95,5,0,C++,27,0,0.00,0.00,-,0,0,0,0,0,0,0,7392,2276,0.00
zDule98,3,0,C++,20,0,0.00,0.00,-,0,0,0,0,0,1328,0,7656,2184,0.00
zackblick,11,4,C++,103,0,0.00,0.00,-,0,0,0,0,0,0,0,13072,2384,0.00
zarhane,11,5,Java,34,0,0.04,0.01,-,0,1,0,0,1,64,0,-,21596,0.02
zaskar,5,4,C++,26,0,0.00,0.00,-,0,0,0,0,136,0,0,10904,2184,0.00
zaspagety,8,0,C++,29,0,0.00,0.00,-,0,0,0,0,0,0,0,9336,2596,0.00
zdan,5,0,Python,18,0,0.03,0.00,2.7,0,0,0,0,0,8,0,-,19152,0.02
zearom32,1,0,C++,26,0,0.00,0.00,-,0,0,0,0,0,0,0,9952,2540,0.00
zehir,4,0,Python,28,0,5.31,0.00,2.7,0,0,0,0,0,0,0,-,6384,5.31
zengzhaoyang,0,0,C++,15,0,0.00,0.00,-,0,0,0,0,0,0,0,9456,2696,0.00
zeus93,1,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,8104,2520,0.00
zhk,9,0,C++,58,0,0.00,0.00,-,0,0,0,0,0,0,0,9848,2600,0.00
zhuowei,4,3,Java,76,0,0.22,0.01,-,0,0,0,0,0,64,0,-,59096,0.20
zhyu,0,0,Python,3,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6484,0.00
ziadouf,7,2,C++,57,0,0.00,0.00,-,0,0,0,0,0,0,0,10176,2564,0.00
zizhong,2,5,C++,50,0,0.00,0.00,-,0,0,0,0,0,0,0,10032,2388,0.00
zjsxzy,2,1,C++,41,0,0.00,0.00,-,0,0,0,0,0,0,0,8480,2556,0.00
zolution,3,0,C++,20,0,0.00,0.00,-,0,0,0,0,0,0,0,8528,2612,0.00
zouxun,3,0,C++,33,0,0.00,0.00,-,0,0,0,0,0,0,0,8456,2716,0.00
zrz1996,1,0,C++,40,0,0.00,0.00,-,0,0,0,0,0,0,0,8696,2640,0.00
zscefn,1,0,C++,29,0,0.00,0.00,-,0,0,0,0,0,0,0,9872,2480,0.00
zsong,3,0,Python,10,0,0.01,0.00,3.5,0,0,0,0,2,0,0,-,7228,0.00
ztxz16,18,0,C++,91,0,0.00,0.00,-,0,0,0,0,0,0,0,10104,2684,0.00
zuencap,71,24,Java,395,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21592,0.04
zukky162,3,2,C++,51,0,0.00,0.00,-,0,0,0,0,0,0,0,11512,2340,0.00
zwzw,1,0,Python,12,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6220,0.00
zxytim,10,7,Python,16,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6520,0.00
zzh8829,7,0,C++,51,0,0.00,0.00,-,0,0,0,0,0,0,0,8224,2744,0.00

